id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16376868,Comfy spacious house near downtown Toronto,107266922,Peter,,Old East York,43.69569575,-79.33838452,Entire home/apt,192,7,0,,,1,284
18271526,"Clean, Private Room",126313867,Rodney,,Old East York,43.6908693,-79.34792695,Private room,26,1,0,,,1,0
15549284,"Cozy, quiet, bright and clean private room",142682,Sean,,Old East York,43.69624407,-79.32991379,Private room,50,1,66,5/29/2017,8.68,1,51
10142161,"Cozy home close to downtown, Room A",30605156,Chris   And  Tammy,,Old East York,43.6956447,-79.33566714,Private room,55,1,6,3/31/2017,0.34,5,75
10764814,"Spacious, bright room-share w/fm",35084172,Nick And Hellen,,Old East York,43.6990721,-79.32955893,Private room,26,6,3,8/31/2016,0.21,3,247
6272815,"Cozy, Spacious Basement Apartment",22303301,Yuri,,Old East York,43.6927913,-79.33713829,Entire home/apt,53,1,1,6/22/2015,0.04,1,0
5550758,"Spacious, bright East End 4 Bedroom",28780700,Colleen,,Old East York,43.69656204,-79.3254011,Entire home/apt,350,3,6,8/30/2016,0.27,1,321
11939869,One Bedroom Available for Rent,63743513,Saransh,,Old East York,43.69755094,-79.31823471,Private room,500,5,0,,,1,365
13348747,Overnight Private Room Low Cost Close to Downtown,75635877,Ken,,Old East York,43.69202818,-79.34185907,Private room,55,1,0,,,1,0
3578315,"Bedroom in shared, city house",16430735,Bruce,,Old East York,43.69215992,-79.34343117,Private room,50,15,2,4/30/2016,0.08,2,276
10853135,"Large-bright, share w/fm students",35084172,Nick And Hellen,,Old East York,43.69826622,-79.330594,Private room,24,6,1,8/31/2016,0.11,3,277
10851687,Cozy Bright Bedroom share w/fm stnt,35084172,Nick And Hellen,,Old East York,43.7002166,-79.32979714,Private room,23,30,3,10/1/2016,0.21,3,90
13996537,East York 1 bedroom suite,63750100,Crissy,,Old East York,43.69550028,-79.32981127,Entire home/apt,99,2,6,5/7/2017,0.59,1,61
5813048,Pan Am Games - Exec House for rent,30161909,Laurie,,Kingsway South,43.65268612,-79.51834614,Entire home/apt,357,14,0,,,1,0
14835497,Stylish spacious 1-bed close to subway/airports/DT,34757222,Lara,,Kingsway South,43.65501993,-79.51519407,Entire home/apt,114,1,17,3/12/2017,1.88,1,70
6295592,Beautiful space,23406170,Caesar,,Kingsway South,43.6560752,-79.522102,Private room,85,1,0,,,2,90
17660541,Stundy forcy poly,20915177,Christine,,Kingsway South,43.6513931,-79.50003264,Entire home/apt,676,1,1,3/23/2017,0.41,1,177
8547649,Luxury 1-bed with en suite Jacuzzi,44996460,Shiraz & Sophia,,Kingsway South,43.65489707,-79.51540228,Entire home/apt,109,1,93,5/30/2017,7.6,1,348
7915935,Beautiful ravine house,16529722,Amir,,Kingsway South,43.65166608,-79.49935225,Entire home/apt,450,1,25,1/1/2017,1.32,2,336
15216666,"Private,comfortable basement room (Etobicoke)",88364954,Tiffan,,Kingsway South,43.64921122,-79.52041478,Private room,41,1,2,12/27/2016,0.3,1,363
13708141,Bright Spacious Bachelor Apartment in Toronto,80017044,Camarch,,Kingsway South,43.64993038,-79.50539568,Entire home/apt,85,1,0,,,1,89
6167923,Home in The Kingsway,31532062,Nicola,,Kingsway South,43.65067717,-79.51915465,Entire home/apt,750,1,0,,,1,0
16324006,Large Green Room W/Parking Near Subway,504661,Rush,,Kingsway South,43.653642,-79.52205781,Private room,78,1,0,,,2,161
15309090,A beautiful walkout living space,23406170,Caesar,,Kingsway South,43.65532607,-79.522071,Entire home/apt,85,1,16,4/21/2017,2.02,2,153
8653733,Bachelors and creative types,45479090,Alexandre,,Kingsway South,43.65091766,-79.49794821,Shared room,149,4,0,,,1,0
13345380,Paisley Perfect -Queen Bed,18470285,Charlene,,Runnymede-Bloor West Village,43.65163523,-79.4839954,Private room,68,1,79,5/29/2017,6.58,2,326
17678762,"Light, calming and quiet room",87823046,Wendy,,Runnymede-Bloor West Village,43.66241906,-79.48565514,Private room,28,6,1,5/10/2017,0.65,4,327
17235075,"Cozy Private Bedroom +, minutes to Subway",115939966,Sylvie,,Runnymede-Bloor West Village,43.65932262,-79.48092809,Private room,65,2,1,6/1/2017,1,1,347
6713909,Spacious Room in Bloor West Village,35138338,Karen,,Runnymede-Bloor West Village,43.65379974,-79.48517435,Private room,58,1,31,5/20/2017,1.31,4,140
13408999,Room near public transit (room A),40426472,Trang,,Runnymede-Bloor West Village,43.66423652,-79.48560036,Private room,41,2,2,5/18/2017,2,3,26
14898743,Lovely basement privt bathrm for 2,42153857,Adrienne,,Runnymede-Bloor West Village,43.65042628,-79.48029677,Private room,80,1,22,5/31/2017,2.55,1,16
3652172,Room in trendy Bloor West,18470285,Charlene,,Runnymede-Bloor West Village,43.65201182,-79.48464601,Private room,62,1,54,9/5/2016,1.59,2,245
17777399,"Dreamy, pistachio color, marvels room.",87823046,Wendy,,Runnymede-Bloor West Village,43.66422216,-79.48738365,Private room,30,5,1,4/30/2017,0.86,4,333
6846655,Beach Escape in Bloor West Village,35138338,Karen,,Runnymede-Bloor West Village,43.65244181,-79.48571199,Private room,68,1,27,5/23/2017,1.31,4,107
7699024,Cozy room near public transit (roomB),40426472,Trang,,Runnymede-Bloor West Village,43.66335126,-79.48238532,Private room,30,1,9,1/31/2017,0.46,3,51
15130693,Clean and Comfortable (Blue Room),87823046,Wendy,,Runnymede-Bloor West Village,43.66457575,-79.48746601,Private room,38,5,2,2/5/2017,0.39,4,274
15576270,Attic Hideaway,35138338,Karen,,Runnymede-Bloor West Village,43.65362808,-79.48499134,Private room,30,2,1,11/26/2016,0.16,4,17
16603527,Light and cheerful room on Bloor West Village,87823046,Wendy,,Runnymede-Bloor West Village,43.66321025,-79.48723892,Private room,27,5,17,5/17/2017,3.45,4,345
5857536,"Toronto, bedroom near subway st.",22737400,Carolina & Nay,,Runnymede-Bloor West Village,43.64979285,-79.48247001,Private room,50,1,26,5/26/2017,1.02,2,346
7699522,Spacious room near public transit (room C),40426472,Trang,,Runnymede-Bloor West Village,43.66285189,-79.48199452,Private room,41,2,16,4/30/2017,0.73,3,2
3992907,Bloor West spacious and spotless!  Private suite.,5724438,Janis,,Runnymede-Bloor West Village,43.65183614,-79.47769715,Private room,85,2,69,5/29/2017,2.09,1,328
6711842,Charming Room in Bloor West Village,35138338,Karen,,Runnymede-Bloor West Village,43.65262449,-79.48510828,Private room,55,1,27,5/18/2017,1.12,4,170
4604869,Yellow bedroom+transit+free parking,22737400,Carolina & Nay,,Runnymede-Bloor West Village,43.65010793,-79.48287088,Private room,50,1,31,5/20/2017,1.18,2,353
17649923,Cozy studio in prime west end locale,30102160,Roshelle,,Runnymede-Bloor West Village,43.65059763,-79.48202961,Entire home/apt,91,3,6,5/9/2017,2.17,1,18
6834725,Cozy Junction 'Pied A Terre',30226320,Sharon,,Runnymede-Bloor West Village,43.66416526,-79.48905762,Entire home/apt,84,3,31,6/2/2017,1.32,1,328
3229169,Hello Gorgeous! In-law suite!,9330404,Stephanie & Samuel,,Runnymede-Bloor West Village,43.66312904,-79.48200126,Entire home/apt,91,2,67,5/17/2017,1.87,1,0
6661464,Bloorwest Village One Bedroom Suite,2119717,Petty,,Runnymede-Bloor West Village,43.65998656,-79.48486677,Entire home/apt,85,2,78,5/29/2017,3.31,1,253
18015768,Beresford Ave,11798447,Chris,,Runnymede-Bloor West Village,43.66477862,-79.4840936,Entire home/apt,126,10,0,,,1,133
11433470,Vaulted Ceiling Loft-Style Apt,36454673,Eva And Shoop,,Runnymede-Bloor West Village,43.65811131,-79.48173021,Entire home/apt,109,2,7,9/26/2016,0.58,2,0
13432301,Entire Apartment in Bloor West Village,76609374,Ted,,Runnymede-Bloor West Village,43.65101368,-79.48250388,Entire home/apt,72,2,16,5/7/2017,1.37,5,31
16999704,Charming Home in Baby Point,74827605,Josephine,,Runnymede-Bloor West Village,43.65986916,-79.49370299,Entire home/apt,100,2,0,,,2,92
9694254,Modern Detached House in West End,1507966,Joseph,,Runnymede-Bloor West Village,43.66297284,-79.49164004,Entire home/apt,166,6,0,,,1,31
10428248,Beautiful Bloor West Village Home,53642370,Angela,,Runnymede-Bloor West Village,43.65549228,-79.48280822,Entire home/apt,230,6,1,8/2/2016,0.1,1,0
18568544,Bloor West Village Luxury Suite,76609374,Ted,,Runnymede-Bloor West Village,43.65067752,-79.47895737,Entire home/apt,84,2,4,6/2/2017,4,5,338
5806072,Rooms in Top Toronto Neighborhood ,30122753,Carlos,,Runnymede-Bloor West Village,43.65305054,-79.47742655,Private room,182,1,0,,,1,365
2762709,THE OLD TORONTO SUITE - Bloor West!,14130077,Natasha,,Runnymede-Bloor West Village,43.65436071,-79.48550682,Entire home/apt,85,2,7,3/26/2017,0.59,4,284
14524291,Cozy bungalow in a residential neighbourhood,65076774,Luis Eddo,,Runnymede-Bloor West Village,43.66433732,-79.4867469,Entire home/apt,200,2,2,8/31/2016,0.21,2,0
14537971,Cozy Basement apartment - Upper Bloor West Village,65076774,Luis Eddo,,Runnymede-Bloor West Village,43.66451087,-79.48692168,Entire home/apt,49,2,6,4/13/2017,0.67,2,337
10614513,Cozy Bedroom near High Park,54775263,Matt,,Runnymede-Bloor West Village,43.65809605,-79.48407014,Private room,50,1,0,,,1,0
4750234,Lovely 2 Bedroom Home West End,6707054,Tiffany & Martin,,Runnymede-Bloor West Village,43.66510935,-79.49376689,Entire home/apt,100,2,2,10/10/2016,0.12,1,0
757217,Private room in nice neighbourhood,3987499,Detlev & Lucienne,,Runnymede-Bloor West Village,43.66257371,-79.48432387,Private room,49,1,2,8/29/2013,0.04,1,275
4729865,Renovated Central 3-Bdrm House,627018,Mehnaz,,Runnymede-Bloor West Village,43.65280586,-79.48419539,Entire home/apt,350,7,0,,,1,10
5953807,Bloor West Village Family Home with Parking,30202371,Stacey,,Runnymede-Bloor West Village,43.65632621,-79.47914214,Entire home/apt,499,5,0,,,1,171
15095823,Turn KEY home in Bloor West Village,22087966,Melissa,,Runnymede-Bloor West Village,43.66148619,-79.4857073,Entire home/apt,400,3,0,,,1,88
18041151,"Newly renovated, spacious apartment near High Park",124134214,Mark,,Runnymede-Bloor West Village,43.65657629,-79.4859609,Entire home/apt,95,2,8,5/31/2017,4.9,1,7
13518742,Updated West End Beauty!,4439498,Mike,,Runnymede-Bloor West Village,43.66514858,-79.49305896,Entire home/apt,149,4,2,12/12/2016,0.2,1,61
2536191,Quiet yet Trendy Neighbourhood,12987171,Monika,,Runnymede-Bloor West Village,43.65446413,-79.47851692,Private room,143,1,0,,,1,365
5642672,Bright&Modern 3br /w Backyard Oasis,25612374,Jessica,,Runnymede-Bloor West Village,43.66561672,-79.48647334,Entire home/apt,118,2,18,4/17/2017,0.68,1,216
6953301,"Delightful, Private, Two Level Apt",36454673,Eva And Shoop,,Runnymede-Bloor West Village,43.65749224,-79.48342389,Entire home/apt,120,2,49,5/11/2017,2.08,2,196
11042471,Spacious Mid Town Apartment + Free Parking!,33066070,"Hanna, Myk, & Elias",,Forest Hill South,43.70279711,-79.41683214,Entire home/apt,134,1,5,3/23/2017,0.53,1,153
9523140,Cozy apartment close to subway,12415230,Dani,,Forest Hill South,43.70316131,-79.41136259,Entire home/apt,70,1,0,,,1,0
8536891,Spacious Apartment in Midtown,44944461,Sam,,Forest Hill South,43.68948823,-79.41371522,Entire home/apt,120,1,0,,,1,0
8540178,"Heart of Forest Hill, Toronto!!!",44960350,Silvia,,Forest Hill South,43.68563435,-79.41222606,Entire home/apt,68,2,60,5/22/2017,2.95,1,18
843521,New Reno'd ForestHill Village Condo,4403844,Alana,,Forest Hill South,43.68910525,-79.41412036,Entire home/apt,126,2,80,5/28/2017,1.74,1,170
18738039,Condo,129712339,Frank,,Forest Hill South,43.68492869,-79.41332659,Entire home/apt,150,2,0,,,3,62
6878816,"Apt. Large, Main St, Near Subway",36045518,Jessica,,Forest Hill South,43.7034551,-79.4115309,Entire home/apt,170,5,0,,,1,0
11991308,AN URBAN OASIS,28621092,Rikki,,Forest Hill South,43.68906063,-79.41460384,Entire home/apt,99,3,14,5/22/2017,1,1,140
8686883,"Large, quiet, Forest Hill suite (fully furnished)",31043845,Sheryl,,Forest Hill South,43.70026098,-79.4168624,Entire home/apt,70,5,12,4/30/2017,0.67,1,226
12223488,YONGE/EG - Awesome room/location!!,7992575,Stacey,,Forest Hill South,43.70268269,-79.41713807,Private room,41,14,1,7/1/2016,0.09,3,202
5375444,Forest Hill Gem,27560024,Ronald,,Forest Hill South,43.69515452,-79.41898533,Entire home/apt,500,1,0,,,1,0
14723676,Homey 2 Bedroom with Parking!,91652240,Emily,,Forest Hill South,43.70243405,-79.41542556,Entire home/apt,120,2,21,5/13/2017,2.32,1,135
5743530,A beautiful apartment,1636493,Noa,,Forest Hill South,43.68722945,-79.41399803,Entire home/apt,99,1,9,4/16/2017,0.37,1,91
3264806,"Charming Stone Tudor - Queen room, walk to subway!",178067,We'Re Nicolas & Nadia,,Forest Hill South,43.68826916,-79.41973469,Private room,47,3,9,5/7/2017,0.26,3,338
16632873,Cozy studio in Toronto's well known neighbourhood,8707915,Lucia,,Forest Hill South,43.69004829,-79.41267006,Entire home/apt,55,1,7,4/27/2017,1.5,1,138
13452080,Toronto Deer Park Executive Home,21618753,Susan,,Forest Hill South,43.69289618,-79.40163055,Entire home/apt,700,2,2,8/1/2016,0.18,3,89
16390882,Spacious and bright 1BR apartment,8439242,Jessica,,Forest Hill South,43.70118296,-79.42106719,Entire home/apt,76,2,5,5/26/2017,1.95,1,10
16353063,"Charming Stone Tudor - King room, walk to subway!",178067,We'Re Nicolas & Nadia,,Forest Hill South,43.68794441,-79.41897942,Private room,49,3,1,3/24/2017,0.42,3,305
15783666,Cozy Master Bedroom in a lovely apartment,69355113,Mariam,,Henry Farm,43.76824318,-79.34074981,Private room,45,2,8,5/25/2017,1.2,3,152
8595638,Private room in a townhouse.,645000,Rehan,,Henry Farm,43.77374083,-79.339792,Private room,49,2,30,5/21/2017,1.63,2,346
15519026,Large Bedroom in a Townhouse,645000,Rehan,,Henry Farm,43.77072985,-79.338747,Private room,49,2,2,5/29/2017,2,2,279
14829147,Luxury 1 bedroom modern condo,20285372,Nick,,Henry Farm,43.77509046,-79.33652709,Entire home/apt,109,5,2,12/31/2016,0.24,1,123
18915955,Amazing house for vacation,51291131,Lucy,,Henry Farm,43.77172984,-79.35473042,Entire home/apt,268,2,0,,,2,121
12751155,Big Beautiful Room in an Apartment,69355113,Mariam,,Henry Farm,43.76827553,-79.34191826,Private room,41,1,15,1/31/2017,1.15,3,336
11431158,Furnished One Bedroom Apartment,49875622,Maham,,Henry Farm,43.77195017,-79.34569433,Entire home/apt,120,5,0,,,21,295
15770113,TRENDY 2 BEDROOM APT IN A FAMILY NEIGHBOURHOOD,49875622,Maham,,Henry Farm,43.77214775,-79.34575681,Entire home/apt,120,5,3,5/19/2017,0.48,21,284
14147600,New bright condominium in Sheppard (Fairveiw Mall),57296640,Anita,,Henry Farm,43.77465996,-79.34553602,Entire home/apt,100,1,1,8/2/2016,0.1,1,0
12866956,BEAUTIFUL FURNISHED 1- BEDROOM FLAT,49875622,Maham,,Henry Farm,43.77167991,-79.34523477,Entire home/apt,105,5,0,,,21,290
11433427,Large Deluxe Two Bedroom Apartment,49875622,Maham,,Henry Farm,43.77054126,-79.34369986,Entire home/apt,155,5,1,4/7/2016,0.07,21,310
13970495,Modern Bachelor condo w/amenities!,67808456,Rosa,,Henry Farm,43.77345089,-79.33913443,Entire home/apt,105,3,8,4/7/2017,0.75,1,363
16224352,"specious big bedroom,  close subway Fairview Mall",51291131,Lucy,,Henry Farm,43.77123602,-79.35415107,Private room,55,7,2,1/20/2017,0.39,2,161
18842022,"Modern, 1 Bedroom, Luxury Penthouse Condo",6186536,Aurelien,,Henry Farm,43.77434771,-79.33632412,Entire home/apt,100,7,0,,,1,0
18232655,Gorgeous condo beside fairviewmall,125944022,Fish,,Henry Farm,43.77544273,-79.34464126,Shared room,107,1,0,,,1,365
13666348,Luxurious room a cozy apartment,69355113,Mariam,,Henry Farm,43.77530579,-79.34501782,Private room,41,2,19,5/10/2017,1.85,3,338
18138986,Private Master room - Great Location,45196644,Amy,,Henry Farm,43.77240995,-79.34301669,Private room,39,20,2,4/28/2017,1.36,2,70
10911016,Private room,56553684,Fred,,Henry Farm,43.77511887,-79.34631812,Private room,59,1,0,,,1,365
18687681,MasterBedroom+LED+RainShower+CondoSubwayMall,129177417,Bright,,Henry Farm,43.76873954,-79.34278596,Private room,51,1,0,,,2,82
13770419,"Affordable, 2 minutes walk to subway Apartment",19061675,Manuel,,Henry Farm,43.77594571,-79.34210866,Entire home/apt,55,2,1,7/20/2016,0.09,1,0
4816720,Luxury Studio Suite for Couple,15203276,Rick,,Henry Farm,43.77428177,-79.33755853,Entire home/apt,80,20,3,7/29/2015,0.1,1,306
13040199,"Close to transit, Family ready Apartment",11045209,Trisha,,Henry Farm,43.77128067,-79.34043776,Entire home/apt,119,3,2,8/17/2016,0.18,1,0
14056609,Beautiful private bedroom steps from Fairview Mall,84340912,Nubia,,Henry Farm,43.77325889,-79.34128328,Private room,45,5,0,,,1,31
17610649,Beautiful Room Beside Fairview mall,94690393,Maria,,Henry Farm,43.77347875,-79.34131476,Private room,45,1,10,5/23/2017,3.7,1,308
5234649,Cozy Room,27090951,Christine,,Henry Farm,43.76904435,-79.34301466,Private room,45,1,30,5/29/2017,2.55,1,361
4251406,Great view and roommates for stay!,22061469,Lydia,,Henry Farm,43.77380635,-79.34494604,Private room,46,1,24,4/24/2017,1.06,1,153
12867428,APARTMENT IN A GREAT NEIGHBOURHOOD,49875622,Maham,,Henry Farm,43.77159134,-79.34377009,Entire home/apt,105,5,0,,,21,311
18600936,MasterBedroomRelaxingRainShowerLEDSubwayMallCondo,129177417,Bright,,Henry Farm,43.77530558,-79.34513425,Private room,51,1,2,5/25/2017,2,2,82
14041874,"Cozy North York, Toronto bedroom",84147907,Candice,,Henry Farm,43.76910877,-79.3518062,Private room,24,1,11,5/31/2017,1.07,1,331
18008411,Cozy master's bedroom with en-suite bathroom,9580188,Su,,Henry Farm,43.77428511,-79.32801405,Private room,55,1,1,4/20/2017,0.67,1,1
17608013,Sofa bed in a great location close to subway,45196644,Amy,,Henry Farm,43.77282094,-79.34162206,Shared room,27,2,3,5/19/2017,1.32,2,46
8888508,2 bedroom plus den condo by subway,32304883,Dina,,Henry Farm,43.77054356,-79.34423678,Private room,80,1,0,,,2,0
15866670,CLEAN & COZY ROOM - WITH BALCONY,85848553,Che,,Henry Farm,43.77412394,-79.33803619,Private room,30,1,10,4/13/2017,1.52,1,89
11674218,Home Away from Home @ Fairview Mall,52080589,Lince,,Henry Farm,43.77468026,-79.33288661,Private room,76,3,2,10/22/2016,0.2,1,364
16029445,Private flat steps away from Fairview Mall!,1034869,Arghavan,,Henry Farm,43.77510221,-79.34478003,Entire home/apt,59,3,1,4/29/2017,0.53,1,2
16101911,Great Value in the City - Private Room 1 w/ view,104967828,Cynthia & Jose,,Annex,43.67072442,-79.42040065,Private room,41,1,10,5/21/2017,1.78,2,142
17317745,Lg Private BR downtown by shops!,18895153,Dervla,,Annex,43.67021685,-79.39072729,Private room,69,1,7,5/19/2017,2.8,1,0
18543206,Beautiful apartment on the heart of downtown TO,83739918,Fer,,Annex,43.67183745,-79.38937898,Private room,70,2,0,,,1,365
16234313,Beautuful room in Luxury house- Rosedale- Downtown,74672680,Rosa,,Annex,43.67584762,-79.38933449,Private room,59,3,6,5/7/2017,1.1,2,60
1552251,"Private Bath, Large Room, Great Bed",8267190,Mable,,Annex,43.6690269,-79.41700411,Private room,49,10,21,2/11/2017,0.47,3,208
16195047,Great Value in the City - Private Room 2 w/ view,104967828,Cynthia & Jose,,Annex,43.67163167,-79.41953486,Private room,35,1,1,12/12/2016,0.17,2,243
15522864,Luxury Condo 1 bed/bath in Yorkville,58714781,Danial,,Annex,43.67177029,-79.38867874,Private room,55,1,2,11/5/2016,0.28,2,245
17832256,"Great location, big bedroom and ample parking",109263412,Frank,,Annex,43.66515761,-79.41375108,Private room,41,1,22,6/1/2017,9.3,2,47
10818809,"MINIMAL- MODERN, COMFORTABLE",51017803,Kele,,Annex,43.67163137,-79.38998336,Private room,126,3,0,,,2,364
17752091,"Bright, Private Room in Lovely Central Apartment",26386984,Robin,,Annex,43.66905137,-79.41521773,Private room,59,3,3,5/30/2017,1.73,1,56
12357252,June 2 to June 16 : lovely room in modern home,6599232,Karen,,Annex,43.67065444,-79.4210728,Private room,59,1,2,5/31/2017,0.15,2,13
2478644,Downtown home private 2rm suite,4288804,Natalie & Michael,,Annex,43.67192868,-79.41670313,Private room,141,2,68,5/11/2017,1.78,1,97
12307992,Stunning Victorian Home at DT with a Private Yard,38755248,Zoe,,Annex,43.66678757,-79.41636138,Private room,86,2,9,4/14/2017,0.88,1,0
11434510,2 Storey in the heart of Yorkville - Private room,60078962,Mirna,,Annex,43.67105138,-79.39105983,Private room,105,3,4,5/13/2017,0.3,3,252
18024250,great location and beautiful bedroom,109263412,Frank,,Annex,43.66643435,-79.41334727,Private room,42,1,23,5/25/2017,12.11,2,58
1785285,"Luxurious bath / Cosy, quiet room",8267190,Mable,,Annex,43.67021801,-79.4153823,Private room,49,5,29,5/13/2017,0.67,3,314
6424180,"Downtown, Cozy, Convenient",33519077,Vivian,,Annex,43.67188924,-79.4129053,Private room,169,1,18,5/18/2017,0.74,2,335
6511295,***BEST LOCATION - Cosy Room!***,17983494,Barbara,,Annex,43.66984912,-79.41427982,Private room,41,1,24,2/28/2017,1.14,4,56
8504942,Quintessential Annex House,44178614,Jaz,,Annex,43.66647101,-79.41495466,Private room,55,2,34,5/21/2017,1.68,1,22
415308,Beautiful Seaton Village Apartment-,1299598,Jill,,Annex,43.66859138,-79.41411328,Private room,100,3,16,9/12/2016,0.26,1,341
16767068,"1 bedroom in downtown Toronto, close to subway",15829435,Allen,,Annex,43.66770112,-79.41338317,Private room,36,3,0,,,1,0
14301438,Modern Deco Victorian Home@the heart of DT Toronto,8825051,Zoe,,Annex,43.66682987,-79.41678595,Private room,77,2,16,5/28/2017,1.59,1,359
6671950,*MOST DESIRABLE LOCATION DOWNTOWN!*,17983494,Barbara,,Annex,43.67033295,-79.41311498,Private room,49,1,6,3/24/2017,0.63,4,127
18770359,Private Bedroom in Executive Style Townhouse,128750567,Trevor,,Annex,43.67535189,-79.39041103,Private room,91,2,0,,,1,172
9320375,ANNEX Area VICTORIAN HOME:Third Floor Master Suite,47329425,Lorna,,Annex,43.6641094,-79.4161542,Private room,69,3,5,4/29/2017,0.51,5,267
3992076,Spacious Loft in Downtown Home,5354283,Tamara,,Annex,43.67073942,-79.41866099,Private room,80,2,40,5/22/2017,1.19,1,343
3977055,Boutique Condo,20611242,Gautam,,Annex,43.67415387,-79.39045948,Private room,120,1,0,,,1,0
6538035,*MOST DESIRABLE DOWNTOWN LOCATION!*,17983494,Barbara,,Annex,43.66910204,-79.41326432,Private room,49,1,12,5/29/2017,0.53,4,13
1602799,"Large, bright, quiet room, great bed",8267190,Mable,,Annex,43.67219449,-79.41421238,Private room,55,10,7,5/1/2017,0.16,3,214
11686047,"Modern, Sunny, Seaton Village Home",2781437,Alexis,,Annex,43.66742541,-79.41813233,Private room,155,1,4,5/29/2016,0.31,1,0
7114283,Top 31st Floor New Yorkville Condo,6606602,Peter,,Annex,43.66933535,-79.39363229,Entire home/apt,105,1,93,5/20/2017,4.19,1,12
13926231,Loft Room in Annex Apartment,19991415,Alan,,Annex,43.66794557,-79.41420734,Private room,45,3,8,12/21/2016,0.78,1,0
12496373,Comfy Private Room in Shared Space,45172809,Rich&Paris,,Annex,43.66801782,-79.41287817,Private room,32,3,4,12/26/2016,0.32,4,191
2601681,Sunrise Suite (225sq.ft) private en-suite bathroom,13324151,Albert,,Annex,43.66514694,-79.41834803,Private room,149,1,2,5/1/2016,0.1,1,297
251549,Room in spacious mid-town apartment,1319225,Kathleen,,Annex,43.66564567,-79.41347667,Private room,65,5,12,3/31/2017,0.32,2,253
18377552,Luxury Suite On Yorkville Downtown,126947742,Stephen,,Annex,43.67128765,-79.39305616,Entire home/apt,111,1,0,,,1,145
9624234,Luxury Yorkville Apartment,41727257,George,,Annex,43.67216035,-79.38781334,Entire home/apt,119,2,16,5/23/2017,2.68,2,94
18602426,"Executive Class, Downtown Luxury Suite @ Yorkville",23472830,Benjamin,,Annex,43.66915835,-79.39326669,Entire home/apt,99,1,2,5/23/2017,2,11,119
12137656,Clean Private BR Downtown Toronto,45172809,Rich&Paris,,Annex,43.66671358,-79.4126583,Private room,43,3,9,10/11/2016,0.7,4,153
15340933,Luxurious Yorkville Condo with Terrace,2575586,John Charles,,Annex,43.67148061,-79.39331952,Entire home/apt,89,1,31,5/17/2017,3.88,3,328
9379650,Yorkville One Bedroom Bloor & Yonge Access Subway,48662779,Joy,,Annex,43.67132033,-79.38818519,Entire home/apt,128,1,39,6/1/2017,3.21,1,7
15173443,Location+View+❤️Instagram#Yorkville_Toronto,96298082,Grace,,Annex,43.67072811,-79.3935188,Entire home/apt,188,1,48,6/2/2017,5.71,1,51
12220591,"Beautiful, Sunny Room with Balcony",32547090,Tova,,Annex,43.66483479,-79.41743484,Private room,41,5,0,,,1,0
18522558,58 floor City and lake view by Cn tower ACC.Rogers,97018231,Karim,,Annex,43.6727983,-79.38883603,Entire home/apt,191,1,8,5/27/2017,8,4,350
17126277,Modern Yorkville Suite with Parking,115103512,Xiaoyan,,Annex,43.67101719,-79.38813421,Entire home/apt,135,1,16,5/25/2017,5,1,69
16738381,Downtown luxury  1 Bedroom,6056875,Laura,,Annex,43.67085163,-79.39327592,Entire home/apt,120,2,8,6/1/2017,2.35,1,195
16387895,Big Private Room in a Warm & Friendly Annex House.,45172809,Rich&Paris,,Annex,43.66652522,-79.41316275,Private room,70,4,1,1/1/2017,0.19,4,275
18796260,Metropolitan Serenity,34407024,Paul,,Annex,43.67405245,-79.39302706,Entire home/apt,105,1,0,,,2,290
12523798,Luxury2Bed2Bath/Next to Four Season,67841338,Lavish,,Annex,43.67238542,-79.3889802,Entire home/apt,285,2,39,5/17/2017,2.94,1,0
12083911,Beautiful Yorkville 2 bedroom Condo,34373033,Chris,,Annex,43.67259637,-79.3904336,Entire home/apt,115,2,23,5/26/2017,2.75,2,128
16000929,YORKVILLE  ONE BEDROOM  CONDO-BUSINESS TRAVEL,20068933,Anita,,Annex,43.67140212,-79.3932709,Entire home/apt,120,1,28,5/20/2017,4.47,1,13
15288784,Luxury & Stylish Condo in the Heart of Yorkville,1198630,Ela,,Annex,43.67190366,-79.3888572,Entire home/apt,99,1,30,5/28/2017,3.86,3,345
2560031,Small bedroom mid-town,1319225,Kathleen,,Annex,43.66508132,-79.41271537,Private room,59,2,12,12/28/2015,0.32,2,230
14926770,Yorkville 1+Den Ex. Suite - Breathtaking City View,25400505,Jay,,Annex,43.67217322,-79.39103616,Entire home/apt,149,1,20,5/22/2017,2.41,2,72
13927087,"NEW! Bright, great VIEW in luxury YORKVILLE bldg",3709828,Den,,Annex,43.6711924,-79.38864021,Entire home/apt,189,2,2,5/25/2017,2,4,300
14722831,Penthouse Studio Condo in the Heart of Yorkville,91644709,Georges,,Annex,43.67190682,-79.38950871,Entire home/apt,59,1,34,5/27/2017,3.64,2,355
7227180,Modern Luxury Yorkville Condo,5878034,Harrison,,Annex,43.67058749,-79.3938274,Entire home/apt,126,1,98,5/31/2017,4.29,4,17
4021000,Yorkville Apt close to 4 seasons,8799915,Kristen,,Annex,43.67084882,-79.38730484,Entire home/apt,134,4,41,6/1/2017,1.23,1,17
